amount,account_age_days,previous_orders,failed_payments,new_device,transactions_last_hour,location_changed,delivery_completed,chargeback
1932.44,51,4,1,0,1,0,1,0
573.37,27,1,0,0,1,0,1,0
126.92,68,3,1,0,1,0,1,0
756.53,75,4,1,1,0,0,1,0
2925.29,91,8,1,0,1,0,1,0
744.77,84,4,2,0,1,0,1,0
6235.32,95,8,1,1,3,0,1,0
1684.07,222,4,2,0,1,0,1,0
1538.8,50,8,4,0,1,1,1,0
964.49,3,5,3,1,2,0,1,1
1024.25,121,4,1,0,3,0,1,0
842.67,107,2,0,0,0,0,1,0
810.56,11,6,1,0,2,0,0,0
1864.72,25,9,1,0,1,0,0,0
430.16,128,3,0,0,2,1,1,0
373.94,48,10,0,1,0,0,1,0
356.67,378,5,0,0,1,1,1,0
8481.6,34,7,4,0,3,0,1,0
1863.74,3,8,0,0,2,0,1,0
1486.96,106,5,3,1,1,0,1,0
380.88,770,2,0,0,1,0,1,0
2045.39,180,4,3,0,1,0,1,0
975.97,78,6,0,0,5,0,1,0
1358.54,3,7,2,0,2,0,1,0
412.97,119,4,0,1,1,0,1,0
1287.26,41,7,0,1,1,0,0,0
717.78,187,6,4,1,4,0,1,1
509.99,157,5,4,0,2,0,1,0
2284.97,55,3,1,0,3,0,1,0
235.64,12,4,0,0,2,0,1,0
1929.04,253,3,2,0,3,0,1,0
2174.35,158,8,2,0,3,0,1,0
455.03,332,8,0,0,2,1,1,0
482.83,54,6,1,0,2,0,1,0
877.41,190,8,0,0,3,1,1,0
1453.95,22,6,0,0,0,1,1,0
941.19,62,4,1,1,2,0,1,0
1691.82,192,1,2,0,2,0,1,0
6393.13,314,5,4,0,4,0,1,0
660.03,69,4,1,0,3,0,1,0
197.32,288,2,2,0,4,0,1,0
2504.7,203,7,0,0,3,0,1,0
5903.58,77,4,2,0,3,0,1,0
1624.2,376,7,0,0,1,0,1,0
369.54,128,1,0,0,2,1,1,0
968.85,188,4,3,1,3,0,1,0
358.34,123,4,1,0,2,0,1,0
2085.69,108,2,2,0,4,0,1,0
283.92,339,3,0,0,2,0,1,0
812.3,62,5,0,0,0,0,1,0
401.68,6,6,4,0,3,0,0,1
1244.92,381,5,1,0,3,0,1,0
760.26,313,4,0,0,3,0,1,0
1308.66,82,2,1,0,0,0,1,0
1121.42,36,5,0,0,2,1,1,0
408.85,202,5,1,0,3,0,1,0
2052.63,14,7,0,1,0,0,0,0
1044.44,99,6,0,0,2,0,1,0
408.08,16,2,3,0,0,0,1,0
10310.59,163,4,0,0,0,0,1,0
1765.93,4,5,1,0,3,0,1,0
940.81,178,5,0,0,1,0,1,0
4515.2,201,0,0,0,2,1,1,0
6917.54,120,4,1,1,4,0,1,0
948.28,34,2,0,0,3,0,1,0
1552.15,19,5,2,0,2,0,1,0
408.3,67,8,0,0,1,0,1,0
946.53,112,8,0,0,1,0,1,0
898.69,185,4,0,0,2,0,1,0
1319.26,1,6,1,0,1,0,1,0
1529.6,223,5,0,0,0,0,1,0
1919.52,224,5,0,1,3,0,0,1
1390.81,105,6,0,0,4,0,1,0
326.77,75,2,1,0,2,0,1,0
429.03,332,8,0,0,0,0,1,0
634.98,276,5,2,0,1,0,1,0
826.96,736,10,1,0,2,1,1,0
3136.22,83,2,2,0,3,0,1,0
342.77,427,3,0,1,3,0,1,1
767.08,16,1,1,0,2,1,1,0
2844.12,95,4,1,0,1,0,0,0
812.51,112,4,0,0,2,0,1,0
1737.87,104,4,1,0,3,0,1,0
953.8,176,5,0,1,1,0,1,0
1417.69,33,8,2,0,0,0,1,0
872.64,362,7,1,0,2,1,1,0
2136.8,144,3,1,0,3,0,1,0
233.91,422,6,2,0,4,0,1,0
762.57,1,4,0,0,2,0,1,0
1475.24,178,4,2,0,1,1,1,0
1870.0,95,7,3,0,1,0,1,0
4880.25,126,4,2,0,2,0,0,0
741.72,245,6,1,1,1,0,1,1
4814.95,46,8,0,0,3,0,1,0
567.35,41,7,2,0,2,0,1,0
4140.81,218,3,1,0,4,0,1,0
2483.61,132,6,1,1,3,0,1,0
439.9,47,6,1,0,1,0,1,0
1490.76,119,3,1,0,4,0,1,0
1041.86,110,7,0,0,2,0,1,0
2049.98,211,3,0,1,0,0,1,0
877.19,1,9,2,0,3,0,1,1
806.54,159,6,2,0,1,0,1,0
4311.73,167,4,0,1,2,0,1,0
993.54,246,4,0,1,2,1,0,1
2505.95,396,4,3,0,0,0,1,0
875.37,104,5,0,0,3,0,1,0
5806.09,75,4,0,1,0,0,1,0
556.5,19,3,2,0,3,0,1,0
593.39,73,11,2,1,2,1,1,0
5036.75,12,7,0,0,2,0,1,0
702.79,292,5,2,0,1,0,1,0
5437.5,296,6,3,1,1,0,1,0
2675.36,97,5,2,0,1,0,1,0
939.5,54,5,1,1,0,0,1,0
178.88,22,6,0,0,3,0,1,0
1075.65,342,7,1,0,3,0,1,0
1213.94,377,1,0,0,2,0,1,0
3523.53,55,6,5,1,2,0,1,1
5369.27,175,4,0,0,4,1,1,0
552.81,53,3,1,0,3,0,1,0
2443.49,45,8,1,0,4,0,1,0
2357.61,3,11,0,0,2,0,1,0
3208.03,154,8,2,0,2,0,1,0
1805.68,29,5,2,0,2,0,1,0
157.2,2,5,2,0,1,0,1,0
938.78,19,6,0,0,4,0,1,0
345.26,67,4,1,0,2,0,0,0
895.51,199,4,1,0,4,0,1,0
2921.94,40,6,1,1,0,0,1,0
1487.94,393,6,0,1,0,0,0,1
3456.77,61,7,1,0,2,0,1,0
1543.42,72,6,3,0,2,0,1,0
299.37,44,7,0,0,5,0,1,0
88.16,52,5,1,0,3,0,1,0
1272.59,13,5,1,0,3,0,1,0
885.43,62,6,0,1,5,0,1,0
412.84,353,3,2,0,5,0,1,0
200.21,209,5,2,0,2,0,1,0
525.98,374,3,0,1,3,0,1,0
902.81,19,5,2,0,1,0,0,0
2134.27,109,7,0,0,0,1,1,0
1324.29,46,6,0,0,2,0,1,0
5475.66,229,7,1,1,6,0,1,1
389.32,632,5,2,1,2,0,1,0
2646.67,304,10,0,0,1,0,1,0
1149.75,6,8,1,0,5,0,1,0
2196.61,68,9,1,0,5,1,1,0
708.74,5,5,0,0,3,0,1,0
3202.48,7,5,0,1,2,0,1,0
1473.25,14,6,1,1,1,0,1,0
555.88,58,2,0,0,2,0,0,0
1083.53,65,3,0,0,3,0,1,0
863.03,92,3,1,0,0,1,1,0
1788.58,93,3,1,1,2,0,0,0
337.05,265,4,0,0,3,0,1,0
1064.91,27,5,0,0,2,0,1,0
1628.33,30,6,2,0,1,0,1,0
1133.45,177,8,1,0,2,0,1,0
4217.26,152,3,1,1,4,0,1,0
2378.02,30,8,1,0,2,0,1,0
1088.46,344,14,1,0,3,0,0,0
1361.97,71,3,1,1,3,0,1,0
1473.9,82,6,2,0,4,0,1,0
1641.39,98,5,1,1,2,0,1,0
176.68,70,4,0,0,1,1,1,0
811.17,146,5,1,0,2,0,1,0
248.53,88,4,1,0,1,0,1,0
3937.42,54,6,1,0,4,0,1,0
1031.89,422,4,0,1,4,0,1,0
903.85,66,5,1,0,0,0,1,0
2688.66,215,5,1,0,0,0,1,0
1672.92,76,3,1,0,0,0,1,0
354.73,102,3,0,0,1,0,1,0
1021.57,48,6,2,0,0,0,1,0
784.33,251,4,1,0,1,0,1,0
191.61,240,5,0,1,0,0,1,0
549.89,4,4,2,0,5,0,1,0
912.75,11,7,0,1,1,0,1,0
977.55,460,2,0,0,1,0,1,0
249.08,395,9,0,0,1,0,1,0
3469.15,126,3,1,0,3,0,1,0
990.19,122,2,2,0,0,0,1,0
1138.6,301,5,2,0,3,0,1,0
1637.03,26,3,0,0,2,0,1,0
498.66,190,5,1,0,0,1,1,0
1730.83,116,6,1,0,1,0,1,0
759.7,244,4,0,0,5,0,1,0
447.38,5,2,0,1,0,0,1,1
1945.84,161,2,2,0,2,0,1,0
4874.02,146,4,0,0,3,1,1,0
2263.87,330,4,3,0,5,0,1,0
2759.98,203,4,1,0,5,0,1,0
651.56,381,4,0,0,1,1,1,1
221.93,392,4,1,0,2,0,1,0
4866.54,94,3,0,0,2,1,1,0
8557.09,26,10,0,0,1,1,1,0
5129.72,179,5,0,0,4,0,1,0
783.85,372,1,0,0,5,0,1,0
345.63,14,2,1,0,7,1,1,0
377.78,146,4,2,0,1,0,1,0
203.62,21,4,1,1,1,0,1,0
984.98,4,4,1,0,2,0,1,0
5462.59,204,7,1,1,1,0,1,0
951.78,206,4,1,0,1,0,0,0
1483.74,165,5,1,0,3,0,1,0
4339.86,352,5,4,0,0,0,0,0
732.09,15,6,0,0,3,1,1,0
8396.17,20,5,0,1,1,1,1,1
8039.28,359,9,2,0,0,0,1,0
961.88,125,7,1,0,1,0,1,0
615.52,57,4,1,0,1,0,1,0
2202.26,241,0,2,0,0,0,1,0
774.7,404,4,1,1,3,0,1,1
344.97,210,2,1,0,1,1,1,0
3949.08,282,5,2,0,3,0,1,0
3701.33,59,6,0,0,0,1,0,0
1281.15,61,3,0,0,2,0,1,0
310.17,359,8,0,0,2,0,1,0
320.69,171,4,2,1,0,1,1,0
1220.76,48,7,1,0,1,0,1,0
665.23,133,3,0,0,2,0,1,0
779.7,208,3,0,0,2,0,1,0
3047.15,44,4,2,0,1,0,1,0
2282.85,191,4,2,0,3,1,1,0
4350.92,7,6,1,1,1,0,1,0
407.23,65,3,0,0,2,0,1,0
778.06,201,6,0,1,2,0,1,0
2342.52,29,4,0,1,3,0,1,0
1716.56,45,4,1,0,2,0,1,0
5076.52,380,5,0,0,3,0,1,0
1669.93,201,7,0,1,0,0,1,0
6961.21,124,8,0,0,2,1,0,0
1881.86,42,3,1,0,3,0,1,0
3172.16,75,5,0,0,0,0,1,0
793.53,153,4,1,0,6,0,1,0
1112.41,30,4,0,0,2,0,1,0
2726.96,118,5,1,0,2,0,1,0
5502.61,94,6,0,0,3,0,1,0
2273.87,116,7,2,0,1,0,1,0
1009.11,20,8,0,0,1,0,1,0
4347.41,20,5,1,1,5,0,1,0
122.49,598,9,1,0,1,0,1,0
264.48,698,6,3,0,3,0,1,0
2168.16,99,5,2,1,3,0,1,0
1112.21,280,5,1,0,0,0,1,0
2009.24,191,3,2,0,4,0,1,0
1169.59,22,8,1,1,1,0,1,0
1940.97,63,5,0,0,1,0,0,0
485.7,67,5,2,0,0,0,1,0
1940.08,163,2,0,1,4,0,0,0
2964.35,156,6,2,1,0,0,1,0
3716.55,462,1,2,0,0,0,1,0
8213.66,280,3,0,0,3,0,1,0
1399.82,349,5,2,0,1,1,1,0
1442.18,399,4,0,0,2,0,1,0
239.09,290,8,1,1,1,0,1,0
644.57,72,6,1,0,1,0,1,0
904.08,43,7,0,0,4,0,1,0
3134.8,152,2,2,0,2,0,0,0
595.26,210,5,1,0,1,0,1,0
2431.69,87,3,2,0,3,0,1,0
1094.86,339,4,1,0,1,1,1,0
918.58,581,3,3,0,3,0,1,0
1406.55,151,5,0,0,3,0,1,0
741.62,109,6,1,0,1,0,1,0
714.06,333,9,0,0,5,0,1,0
199.38,4,6,1,0,4,1,1,0
855.81,24,5,0,0,3,0,1,0
678.6,336,6,1,0,5,1,1,0
654.6,237,3,1,1,1,0,1,0
1663.82,96,6,0,0,5,0,1,0
2118.86,395,3,3,1,4,0,0,1
1383.25,77,7,4,0,0,1,1,0
2967.32,180,10,0,0,4,0,1,0
1949.96,181,6,0,0,4,0,1,0
816.43,36,3,0,0,5,0,1,0
690.31,60,4,1,0,5,0,1,0
1499.4,445,5,0,1,4,0,1,0
1946.46,36,6,1,0,2,0,1,0
4437.49,34,4,0,0,2,0,1,0
3608.95,117,3,0,1,2,0,1,0
638.12,17,7,1,0,1,0,1,0
990.29,405,4,1,0,3,1,1,0
2145.26,18,3,2,0,0,0,1,0
3190.71,172,3,3,0,2,0,1,0
2804.47,74,7,1,0,1,0,1,0
1028.77,293,5,1,0,3,0,1,0
312.93,160,4,1,0,5,0,1,0
403.86,88,6,1,0,3,1,1,0
1440.34,742,3,0,0,4,0,1,0
1544.14,12,5,1,1,2,0,1,0
365.52,155,4,3,1,4,0,1,0
1146.62,821,9,1,0,2,0,1,0
2061.57,211,10,1,0,2,0,1,0
346.81,242,7,1,1,2,0,1,0
3310.97,5,3,0,0,2,0,1,0
751.8,3,6,0,0,3,0,1,0
3856.88,6,6,0,0,1,0,1,0
643.26,862,1,0,0,4,1,1,0
392.83,699,6,2,0,0,0,1,0
693.58,73,8,1,0,3,1,1,0
997.1,61,4,0,0,3,0,1,0
743.61,28,7,1,0,0,0,1,0
883.59,71,4,1,0,2,0,1,0
1531.44,83,2,0,0,6,0,1,0
924.1,248,2,0,0,0,0,1,0
1026.48,362,4,1,0,3,0,1,0
198.5,247,4,2,0,3,0,1,0
1622.46,187,5,1,0,1,1,1,0
1003.05,261,6,1,1,5,0,0,0
5487.86,241,7,1,0,2,0,1,0
428.56,116,3,3,0,1,0,1,0
179.77,73,6,1,1,0,1,1,0
2034.63,59,9,1,1,2,1,1,0
1550.8,204,3,1,1,3,0,1,0
400.04,576,4,1,0,1,0,1,0
237.52,156,8,1,0,1,0,1,0
5102.05,438,5,1,1,1,0,1,0
4510.26,2,5,2,1,4,0,1,0
91.15,284,1,1,1,2,0,1,0
693.52,345,5,2,0,4,0,1,0
5791.76,179,4,1,0,1,0,1,0
681.26,489,11,1,0,1,0,1,0
671.42,160,7,2,0,2,0,1,0
826.53,49,4,0,0,0,0,1,0
357.49,43,4,3,0,3,0,1,0
199.38,146,1,0,0,5,0,1,0
3141.79,426,11,1,0,2,0,1,0
173.65,13,1,0,0,8,0,1,0
1404.27,166,8,0,1,1,0,1,0
2661.33,264,0,0,0,1,0,1,0
256.92,22,4,0,0,0,1,1,0
435.17,22,7,2,0,2,1,1,0
3689.25,82,8,0,1,2,0,1,0
1868.5,57,5,0,0,1,0,1,0
591.53,39,5,0,1,3,0,1,0
3649.15,39,4,1,1,3,0,1,0
3664.82,25,4,1,0,3,0,1,0
1435.19,169,1,3,1,1,0,1,1
445.79,209,7,2,0,3,0,1,0
725.28,218,8,2,1,6,0,1,1
1460.28,136,4,2,0,2,0,0,0
908.15,550,3,1,0,1,1,1,0
2804.43,382,3,2,0,1,0,1,0
237.51,569,3,1,1,3,0,0,0
246.1,88,4,1,0,2,0,1,0
1314.05,378,5,1,0,1,0,1,0
670.79,259,8,0,0,4,1,1,0
585.78,74,8,2,0,0,0,1,0
187.16,20,5,0,0,1,1,1,0
1118.28,206,7,2,0,1,1,1,0
1040.28,26,2,1,0,1,1,1,0
2107.97,62,2,2,1,2,0,1,0
1174.86,124,6,2,0,4,0,1,0
960.44,205,8,3,0,1,0,1,0
3558.17,469,4,1,0,2,0,1,0
295.16,161,4,2,1,1,1,1,0
1875.05,200,1,1,1,3,0,1,0
206.2,66,5,2,1,3,0,1,0
474.2,209,5,1,0,4,0,1,0
326.15,103,5,2,0,1,0,1,0
2396.93,349,5,1,0,0,0,1,0
1027.2,89,5,0,0,3,0,1,0
1081.92,113,6,0,0,3,0,1,0
362.59,102,2,0,0,3,0,1,0
812.65,299,5,0,0,2,0,1,0
511.08,553,3,1,0,0,0,0,0
1609.14,71,5,0,0,4,1,1,0
407.04,115,6,1,1,2,0,1,0
4145.56,220,5,2,0,3,1,1,0
205.29,406,5,4,1,4,0,1,0
489.55,122,4,0,0,0,0,1,0
5867.6,20,4,2,0,3,0,1,0
709.71,82,3,0,0,4,0,1,0
294.45,143,7,2,1,1,0,1,0
1365.22,97,4,2,0,4,0,1,0
681.71,37,3,0,0,0,0,1,0
475.39,6,7,4,0,4,0,1,0
366.55,209,3,0,0,0,0,1,0
17472.33,886,4,0,0,2,0,1,0
852.73,452,9,1,1,3,0,1,0
159.88,206,7,2,0,8,0,1,0
4883.95,331,2,3,0,2,1,1,0
2020.44,53,9,1,0,4,0,0,1
509.55,175,5,1,0,2,0,1,0
431.33,11,8,1,0,1,0,1,0
2150.54,221,3,3,1,4,0,1,0
856.69,630,4,1,0,0,0,1,0
159.82,354,5,4,0,2,0,1,0
6550.13,137,6,0,0,2,0,1,0
710.53,279,4,1,0,2,0,0,0
4893.05,518,5,1,0,5,0,1,0
3938.03,43,6,0,1,1,0,1,0
403.02,283,9,0,1,6,0,1,0
3081.56,56,1,3,0,1,0,1,0
571.67,377,7,1,0,4,0,1,0
169.58,18,6,0,1,2,0,0,0
717.23,35,3,0,0,5,0,0,0
1632.12,229,6,1,0,2,0,1,0
690.39,34,5,0,0,3,1,1,0
806.7,30,6,1,0,3,0,1,0
3441.17,145,2,1,1,2,0,1,0
1219.86,324,6,0,1,4,0,1,0
471.87,56,6,0,0,0,0,1,0
2212.84,331,1,0,1,1,0,1,0
1336.32,297,8,0,0,3,0,0,0
88.09,155,3,0,1,4,0,1,0
1683.03,187,5,0,1,4,0,1,0
1622.67,7,2,0,1,0,0,1,0
1118.92,82,4,0,0,5,0,0,0
2674.99,55,11,0,1,1,0,1,0
559.82,29,6,2,0,2,0,1,0
1535.33,88,2,1,0,3,1,0,0
228.84,78,4,0,0,2,0,1,0
1647.63,234,4,0,1,1,0,1,0
7731.51,164,4,0,0,2,0,1,0
405.51,439,3,2,0,1,0,1,0
512.96,28,3,0,1,0,0,1,0
539.15,11,2,3,1,3,0,1,0
1248.87,137,5,1,0,1,0,1,0
378.78,1,7,3,0,1,0,1,0
1671.12,278,5,0,0,0,0,1,0
2557.64,126,4,0,0,1,0,1,0
1871.22,120,5,0,1,2,1,1,0
187.09,81,6,1,0,6,0,1,0
2966.59,84,5,2,0,1,0,1,0
2799.98,101,8,0,0,1,0,1,0
2515.34,2,6,2,1,2,0,1,0
1592.15,15,3,2,0,0,0,1,0
1366.75,126,3,0,0,1,0,1,0
3079.09,29,1,0,0,4,0,1,0
7506.42,271,5,0,0,1,0,1,0
422.83,57,2,2,0,1,0,1,0
3223.19,18,7,0,0,1,0,1,0
1006.05,48,8,1,1,1,0,1,0
963.26,79,6,1,0,1,0,0,0
235.91,6,2,0,0,0,1,1,0
824.86,27,5,0,0,0,0,1,0
404.53,70,3,0,0,1,0,1,0
689.62,66,5,0,1,0,0,1,0
365.7,290,6,1,0,0,0,1,0
700.01,333,8,1,0,1,0,1,0
730.62,38,1,0,0,1,0,1,0
1208.04,23,5,2,1,1,0,1,0
218.16,181,6,2,0,4,1,1,0
258.39,293,7,1,0,0,0,1,0
1574.85,596,8,0,0,2,0,1,0
494.01,1,8,0,0,3,0,0,0
3211.62,96,5,0,0,4,0,1,0
1373.71,238,3,1,0,2,0,0,0
2011.75,317,7,4,0,2,0,1,0
4494.87,11,6,1,0,1,0,0,0
804.55,205,2,0,0,1,0,1,0
617.4,61,7,1,0,1,0,1,0
2622.03,13,4,2,0,1,1,0,0
1825.33,120,5,1,0,0,0,1,0
909.3,30,7,0,0,1,0,1,0
4409.24,240,6,0,0,2,0,1,0
886.92,243,5,2,0,1,0,1,0
1133.17,332,10,0,0,3,0,1,0
1120.16,85,4,4,0,2,0,1,0
430.7,2,6,0,0,2,0,1,0
1185.1,54,7,1,0,2,0,1,0
4432.68,113,5,0,0,3,0,1,0
1711.23,213,5,1,1,3,0,1,0
1131.23,86,2,0,0,2,0,1,0
932.84,138,5,1,0,2,0,1,0
1526.7,133,4,2,0,2,0,1,0
2321.03,32,4,2,0,1,0,0,0
2016.74,175,5,3,0,1,0,1,0
786.93,104,4,2,1,1,0,1,0
1517.44,296,9,1,0,1,0,1,0
1772.13,211,2,1,0,1,0,1,0
400.54,21,4,1,0,0,0,1,0
1297.55,120,1,2,0,1,0,1,0
126.3,218,6,0,0,1,0,1,0
1776.74,16,6,0,0,3,0,1,0
2122.49,283,6,1,1,1,0,1,0
2315.88,45,7,0,0,1,0,1,0
738.75,125,6,2,0,0,1,1,0
1493.75,508,6,0,0,1,0,1,0
4554.88,152,3,0,0,0,0,1,0
4508.72,99,7,1,0,1,0,1,0
1065.1,1,1,2,0,3,0,0,0
1260.57,25,8,0,0,1,1,1,0
3330.61,155,5,2,1,5,0,1,0
244.5,122,3,0,0,0,0,1,0
793.87,81,10,1,0,1,0,0,0
4169.58,462,8,1,0,0,0,1,0
2907.94,72,5,0,0,1,0,1,0
1586.47,138,7,1,0,1,0,1,0
243.27,151,5,1,0,0,0,1,0
1043.24,134,8,2,0,1,0,1,0
607.95,116,7,3,0,5,1,0,1
1526.97,73,7,1,1,1,0,1,0
488.16,430,10,0,0,2,0,1,0
393.18,107,5,0,0,2,1,1,0
139.09,135,7,0,0,5,0,1,0
3721.21,192,7,1,0,0,0,1,0
735.26,12,6,0,0,3,0,1,0
1283.24,273,6,2,0,0,0,1,0
1094.18,129,8,0,0,1,0,1,0
377.12,192,1,2,0,2,0,1,0
311.36,266,1,1,0,3,0,0,0
401.29,373,6,1,0,1,0,1,0
532.1,89,1,2,0,2,0,1,0
1582.25,300,3,1,0,2,0,1,0
494.86,53,6,1,0,1,1,1,0
6288.58,194,10,2,0,0,0,1,0
3063.0,19,3,0,1,4,1,1,0
2461.09,3,4,2,0,4,0,1,0
972.96,18,1,0,0,3,0,1,0
4985.46,69,8,2,1,2,0,1,0
881.83,5,3,1,0,3,0,1,0
1062.88,179,3,0,0,1,0,1,0
1299.81,68,5,1,0,1,0,1,0
2212.38,239,6,1,1,0,1,1,0
2073.32,8,4,1,0,0,1,1,0
681.89,43,3,1,0,2,1,1,0
643.55,94,8,1,0,0,0,1,0
2079.54,86,4,0,0,7,0,1,0
2242.25,25,3,0,0,1,0,1,0
740.0,925,5,2,0,2,1,1,0
224.26,60,7,0,0,1,0,1,0
891.3,229,3,2,1,2,0,1,0
2045.76,44,5,2,0,0,0,1,0
6670.28,378,3,1,1,3,0,1,0
330.97,88,5,3,0,4,1,1,0
715.82,416,4,0,0,0,0,1,0
742.93,75,3,1,1,5,0,1,0
4254.81,1,4,0,0,2,0,0,1
1058.98,131,6,2,1,5,0,1,0
442.6,133,5,0,0,2,0,1,0
1917.34,22,3,3,1,1,0,1,1
731.69,48,6,0,0,2,0,1,0
322.34,275,4,2,0,1,0,0,0
449.09,6,2,0,0,2,0,1,0
6210.78,121,6,0,0,0,0,1,0
1610.35,136,4,2,0,2,0,1,0
1221.41,210,4,0,0,1,0,1,0
854.15,6,8,2,0,0,0,1,0
1468.72,158,3,0,0,2,1,1,0
1451.33,1,1,0,0,0,0,1,0
1468.75,55,6,1,0,4,0,1,0
1230.09,124,5,0,0,2,0,1,0
2614.42,436,5,2,0,1,0,1,0
1122.27,24,7,0,0,1,0,1,0
412.43,33,3,0,0,1,0,1,0
594.41,199,7,0,0,3,0,1,0
151.56,84,3,1,0,1,0,1,0
8323.33,175,4,1,0,2,1,1,0
2598.67,1075,1,2,0,0,1,1,0
478.15,779,1,1,1,3,0,1,0
827.29,78,7,0,0,4,0,1,0
580.06,126,2,1,0,1,0,0,0
5128.39,423,8,1,0,0,0,1,0
265.1,17,1,2,0,1,0,1,0
1229.64,108,5,1,0,5,0,1,0
983.85,85,6,1,0,4,0,1,0
2506.99,62,9,1,0,3,1,1,0
988.3,927,6,0,0,0,1,1,0
189.01,238,8,2,1,2,0,1,0
853.1,88,7,0,1,3,0,1,0
414.82,317,4,0,1,6,0,1,0
1187.47,121,3,0,1,1,0,1,0
4601.68,371,5,1,0,4,0,0,0
192.59,55,4,0,0,1,0,1,0
492.64,45,6,0,0,2,0,1,0
631.0,51,2,0,1,1,0,1,0
748.72,139,7,0,0,2,0,1,0
2298.76,61,5,1,0,2,0,1,0
921.92,28,4,1,0,2,0,1,0
1662.04,940,4,0,0,2,0,1,0
586.53,415,3,0,1,0,0,0,0
1380.12,181,5,2,1,1,0,1,0
2387.01,399,5,1,0,3,1,1,0
527.26,493,8,1,0,3,0,1,0
2395.53,202,7,0,0,4,0,1,0
1155.6,131,3,2,0,3,1,1,0
3119.6,384,1,1,0,4,0,1,0
896.57,150,2,0,0,3,0,1,0
1605.59,24,6,0,0,2,0,1,0
1053.0,82,8,0,0,4,0,1,0
996.04,106,7,0,0,2,0,0,0
1420.74,493,4,0,0,3,0,1,0
1875.83,193,8,1,1,2,0,1,0
314.33,374,3,3,1,2,0,1,1
4599.18,255,5,0,0,0,0,0,0
170.77,66,6,3,1,1,0,1,0
552.91,228,3,0,0,2,0,1,0
997.98,39,2,0,0,2,0,1,0
1656.32,94,6,1,1,1,0,1,0
5303.77,295,3,0,0,4,0,1,0
171.01,170,4,2,0,3,0,1,0
660.04,314,3,1,0,1,1,1,0
130.73,52,6,1,0,2,0,1,0
1131.86,249,4,1,0,0,0,0,0
1438.97,40,8,1,0,1,0,1,0
5381.89,141,5,0,1,4,1,1,1
1237.24,102,3,1,0,2,0,1,0
3115.13,146,3,0,0,2,0,1,0
1966.16,26,6,1,0,1,0,0,0
709.64,80,4,0,0,1,0,1,0
268.01,197,4,3,0,4,0,1,0
1443.75,147,4,1,0,2,0,1,0
246.63,143,4,0,0,0,0,1,0
4004.63,128,8,0,1,5,0,1,0
932.56,518,4,0,0,2,0,1,0
3623.43,490,1,0,0,1,1,1,0
678.43,80,8,0,0,1,0,1,0
1434.9,78,8,2,0,1,0,1,0
1352.01,145,6,2,0,0,0,1,0
1048.33,18,4,2,0,6,0,1,0
711.48,64,4,0,0,1,0,1,0
1623.69,47,9,0,0,2,0,1,0
434.34,45,5,2,0,0,0,1,0
327.2,183,7,0,1,1,0,1,0
3800.27,87,5,2,1,2,0,1,0
2269.17,33,4,1,1,2,0,1,0
1171.33,393,2,1,0,1,1,1,0
5797.27,373,5,1,0,4,0,1,0
839.02,357,3,1,0,2,0,1,0
4116.27,89,4,0,1,3,0,1,0
1307.11,10,4,1,0,2,0,1,0
393.57,20,4,2,0,1,0,1,0
6960.73,58,3,1,1,3,0,0,0
2953.4,44,4,1,0,1,0,1,0
971.63,372,4,0,0,2,0,1,0
2269.17,773,4,3,0,3,0,1,0
732.38,305,8,0,1,2,0,0,0
2512.79,235,2,4,0,3,0,1,0
100.38,159,4,2,0,1,0,1,0
395.52,264,4,0,0,1,0,1,0
2919.77,528,6,2,0,0,0,1,0
854.35,165,7,0,0,2,0,1,0
1349.57,30,4,2,0,3,0,1,0
285.21,32,5,1,0,2,0,1,0
6959.53,157,6,0,0,2,0,1,0
3606.63,73,8,3,0,3,0,1,0
897.23,433,6,0,0,1,0,1,0
731.65,170,3,0,0,2,0,1,0
3070.53,203,5,1,1,1,1,1,0
7962.28,1,3,0,0,0,0,1,0
2846.26,124,1,2,1,0,0,0,0
9621.95,101,6,2,1,2,0,1,0
436.0,220,1,2,0,2,0,1,0
483.29,86,8,3,0,1,0,0,0
333.97,675,3,2,0,2,0,1,0
1705.75,199,3,0,0,3,0,0,0
1307.15,194,5,0,0,3,0,1,0
942.04,453,5,1,0,2,0,1,0
2463.3,961,4,0,0,1,0,1,0
3760.58,39,2,3,0,1,0,1,0
238.49,299,9,1,1,1,1,1,0
603.67,31,8,1,0,4,0,0,0
2490.26,109,6,1,0,4,0,1,0
686.95,19,6,2,0,1,0,1,0
493.63,175,6,2,0,2,1,1,0
3036.73,113,3,1,0,2,0,1,0
302.02,178,5,1,0,2,0,1,0
811.12,203,7,1,1,3,0,1,0
1523.31,173,3,2,0,2,0,1,0
617.81,62,9,1,0,1,0,1,0
2399.84,326,7,0,0,1,0,0,0
620.87,144,5,0,1,0,1,1,0
4485.56,121,8,0,0,1,0,1,0
967.05,782,3,1,0,2,1,1,0
2145.81,60,7,2,0,6,0,1,0
2312.36,135,9,3,0,3,0,1,0
585.5,206,4,0,0,1,0,1,0
140.68,24,3,2,0,3,0,1,0
1573.02,78,5,1,0,0,0,1,0
1178.84,291,9,1,0,1,0,1,0
1911.85,48,2,0,0,2,1,1,0
874.34,122,7,2,0,1,0,0,0
713.06,179,3,1,1,4,0,1,0
8172.03,200,4,0,0,1,0,1,0
251.55,234,7,2,0,0,0,0,0
